A jednak nie zdał.[sound:80611752792419357516518421808172468075606447321103592422563.mp3]	He didn't pass after all.
Dzwoniłeś do Toma?[sound:58406261256564272110124919257241902341649450157634379856608.mp3]	Did you phone Tom?
Głosowali.[sound:78215309307003425161993788267408305085477994554873870386092.mp3]	They voted.
Jorge zna cztery języki.[sound:95223297984517491806141820328388246106310946871910564897956.mp3]	Jorge can speak four languages.
Nie mam nic.[sound:61154229980373981929969826721862785531817813246145483164543.mp3]	I don't have anything.
On miewa dziwne pomysły.[sound:8169627534123429994679609644933577773138844051167842873030.mp3]	He has strange ideas.
Spał pod drzewem.[sound:42971615606544374381936749772599194033518186981776138582977.mp3]	He slept under a tree.
Wszyscy spełnili swoje obowiązki.[sound:54067829247855734973967399987917466768381919197202214753418.mp3]	All men have fullfilled their duty.
Ona już jadła.[sound:38477379766021351622246228633472406213937201384861086722615.mp3]	She already ate.
Co za kiepska propaganda![sound:66333967360218255962673966020444848048331683288937266820612.mp3]	What mediocre propaganda!
Czy masz jakieś nałogi?[sound:13901921053576907259951832899428739190820824365428642728720.mp3]	Are you a creature of habit?
Nie poznaję tego dźwięku.[sound:92321806288653049191219782619164247926303995135190642380940.mp3]	I don't recognize the sound.
On śpiewa słabo.[sound:94840108328564397988183808857540614554225391912459593132581.mp3]	He cannot sing well.
Ona jest aniołem.[sound:92989610931899655135260850469008209553135348413217205407994.mp3]	She's an angel.
Ktoś tu był.[sound:99466796584086875142440347332554653250842216159695330192138.mp3]	Someone was here.
Problem rozwiązany.[sound:99720700275597554329757790078698156661172304018597085703612.mp3]	Problem solved!
Skąd jesteś, Karen?[sound:69907419387995102478746802331685264700360625420033277211326.mp3]	Where are you from, Karen?
Popieramy Maduro.[sound:61037579758438011502064974863228621682677143886932511695451.mp3]	We support Maduro.
Moja matka uwielbia muzykę.[sound:49026196294224158546448448501146911788550702049917753596499.mp3]	My mother loves music.
Jestem wzrokowcem.[sound:16134980448863160884581035014393023535156598102088259684699.mp3]	I'm a visual person.
Czemu idziemy tą drogą?[sound:74514692323036840340194003991164117184447638815120913521283.mp3]	Why are we going this way?
Przygotowałem dla niej śniadanie.[sound:34027429165252507747067929217993876857412795042686394358637.mp3]	I prepared breakfast for her.
Ona lubi krótkie spódniczki.[sound:2848285128917598892373050340902394155953389268974733837910.mp3]	She likes short skirts.
Jesteś przekonujący.[sound:65433777374227037650371017233797345956355986756057263769495.mp3]	You're persuasive.
Nie rozpoznałbyś Toma.[sound:41161836535483151237895699726670005552584455326003444549019.mp3]	You wouldn't have recognized Tom.
Musimy przestrzegać prawa.[sound:20487169919743528780229720383555936780867238675048572470635.mp3]	We must keep the law.
Może jednak masz rację.[sound:43959249213048705010720781235616591234305673050914773625004.mp3]	Maybe you're right, after all.
Nagle chmury przysłoniły niebo.[sound:9496482538848599202717931592138114121575493881235311516594.mp3]	Suddenly clouds obscured the sky.
Nad plażą krążyła mewa.[sound:36074582545772789759747581478981670371909769496381004775352.mp3]	A seagull circled above the beach.
Jesteśmy przygotowani?[sound:29484701559251185381666952474921671275224259446634877805183.mp3]	Are we prepared?
Można zobaczyć pański bilet?[sound:26989094116624984871220594921835337008415742267681258996602.mp3]	May I have a look at your ticket?
Lubię matematykę.[sound:59535988749501558784150307663871178054505915878034621830505.mp3]	I like maths.
Nacisnąłem klamkę od drzwi.[sound:78505283189894876208908319678153336517362644125968040134778.mp3]	I turned the doorknob.
Przejdźmy się do księgarni.[sound:46327870877299567364285085429929412268691364855974911724613.mp3]	Let's walk to the bookstore.
Tom dużo się rusza.[sound:42024299676342914692709118238174548532096585730829611082507.mp3]	Tom moves a lot.
Miała właśnie zacząć.[sound:12946015329732493169817499445745253830688836720704214255135.mp3]	She was about to start.
Jak się czujesz, Tom?[sound:17066728174364227607037839852365110661708329474369307930164.mp3]	How are you, Tom?
Odwiedziliśmy kilka miejsc.[sound:24505860377688517376849442341203658855268593679170148837103.mp3]	We visited quite a few places.
Złapaliśmy dwa lisy.[sound:82060225432543233213597024885488827374704500195555509017515.mp3]	We caught two foxes.
Skończyłam podlewać kwiaty.[sound:99017067877005588382304819525572304102142735971603854243612.mp3]	I'm done watering the flowers.
Wyrzucił banana.[sound:95062706201978496691271210361852205128474056235082428520730.mp3]	He threw the banana away.
Przywykła do gotowania.[sound:63685781760890164652866765986108519053291007362079221351732.mp3]	She is used to cooking.
Keiko śpiewa.[sound:30043482019617452662164744502439317893842212460823910290103.mp3]	Keiko sings.
Mam czterdzieści pięć lat.[sound:10129125361381548782591784655838996104329007339682136195362.mp3]	I am forty-five years old.
Musisz mówić po francusku.[sound:76483721194409161378025678415169355342094092012184273439041.mp3]	You've got to speak French.
Ożenił się ze stewardessą.[sound:49608597419741139172590058884865451419816586071127370047729.mp3]	He married an air hostess.
Tomowi podobają się oba.[sound:99378936970905878920559204225306545057371545523699895292918.mp3]	Tom likes them both.
To jest za duże.[sound:43179573507063868476777488128808633210032539115196160158566.mp3]	This is too big.
Pośliznął się na lodzie.[sound:87944512552502995954423777468561963292387051190347255099755.mp3]	He slipped on the ice.
Zrobiłem kolację wczoraj wieczorem.[sound:48423311542894597000518248641729377915984634260490466930688.mp3]	I cooked supper last night.
Słuchaj mnie.[sound:25242181717769324586806170441973809324956792329467183881188.mp3]	Listen to me.
Zdradziłeś nas.[sound:34534470135563080971315220119152039060489870600960171793408.mp3]	You betrayed us.
Dzieci potrzebują dużo snu.[sound:86748488675934353581361622635223557774638337791429530092839.mp3]	Children require much sleep.
Widziałeś mojego kota?[sound:79761104736303941050819278146615740188275803383558849970577.mp3]	Did you see my cat?
Tom nawet nie zauważył.[sound:59005989786235956778987201512260713705084802299631750395957.mp3]	Tom didn't even notice.
Zdobył duże pieniądze.[sound:37853585133527200281643435165048575490303714043180205699837.mp3]	He made big money.
Byli chorzy.[sound:88910628625233939336807364221486755423942843897558193687044.mp3]	They were sick.
Tom się zranił.[sound:78114325928109665281825489148585101999380786857749034690470.mp3]	Tom hurt himself.
Bardzo dziękuję![sound:32921516241682296655133185581078008714868661940954425596481.mp3]	Thank you very much!
Wierzę, że możesz wygrać.[sound:27190242041313343352880991640745899215756011794900628501811.mp3]	I have confidence in your ability to win.
Gorączkowo pakował bagaże.[sound:25891795964523121940211636761915476639314871941795616527087.mp3]	He hastily packed his bags.
Mam już dość słodyczy.[sound:24126531563225098258824597438503528073698095022970068160876.mp3]	I have had enough of sweets.
Znam Boston na wylot.[sound:51833014555883601652050969152713037426473820986724087988152.mp3]	I know Boston inside out.
Więc, dlaczego się śmiejesz?[sound:45412525105215729356486228283036956178314470884621184050763.mp3]	Well then why are you laughing?
Osiągnęli swój cel.[sound:28809864853968236700093479999677997687389072866816056011522.mp3]	They attained their aim.
Co powiedziałeś?[sound:68915451637508173779504462365132426757993670449929652159589.mp3]	What did you say?
Zapuszczasz brodę?[sound:68598443404400940028609207688852667853424243309158956740438.mp3]	Are you growing a beard?
To będzie bardzo drogie.[sound:12661038419142885834787588075164374293421874585726652236749.mp3]	It will be very expensive.
Pod drzewem jest ławka.[sound:80810198620451890182471168014637054984800010477205564371498.mp3]	Under the tree is a bench.
Co to robi?[sound:42172359283197553450101221457380729964428620093161960781898.mp3]	What does that do?
Bezpiecznej podróży![sound:36027596866224808981191783456180614940829601421164838650950.mp3]	Have a safe journey.
Niedawidzę cię.[sound:37044194994147727556728033309647626987135748644282824076059.mp3]	I hate you.
Ona została pielęgniarką.[sound:65279050226135377154082124181528946888847457449342586612307.mp3]	She became a nurse.
Rozważałem również tę możliwość.[sound:47933356637497974628584748819201412683628293568237295304163.mp3]	I've considered that possibility as well.
Tom został?[sound:10409851956856576431748542435411731353616896253699102801600.mp3]	Did Tom stay?
Odepchnęła mnie.[sound:63318954537320091829964473210075429206522492583363230825358.mp3]	She pushed me away.
Kupiłem dobry aparat.[sound:14402607293266453723146227173748472690744110076946424153998.mp3]	I bought a good camera.
Jestem dziś zajęty.[sound:85097311818220165112908770804502558696123005747329649668566.mp3]	I'm busy today.
Wstąpił do klubu baseballowego.[sound:58155863234210094869725981542124265753931681306467593590020.mp3]	He joined the baseball club.
To bardzo kusząca propozycja.[sound:48885443631178155050756040231985761442701183061318600377365.mp3]	That's a very tempting offer.
Umyj się, Tom.[sound:39941738625571407869112522126017998586333662697416814242438.mp3]	Clean yourself up, Tom.
Ona czyta chiński.[sound:53863417326531412129530886831377354103295059254049033330481.mp3]	She reads Chinese.
Jest otwarty.[sound:70092308681322603916147394973571157121695120051026264074015.mp3]	He is outgoing.
Chcę kupić czeski sweter.[sound:71050742984781890345600005861274819139615790335600402463534.mp3]	I want to buy a Czech sweater.
Miałem bardzo dobry czas.[sound:8452043745241544522114658509004945247000932895956451293880.mp3]	I had a very good time.
Kupiliśmy to w Australii.[sound:53798032444045914758126374919053598760806353818939461122001.mp3]	We bought this in Australia.
To zbyt proste.[sound:20439326237983068666585891574500135234219088291499211212635.mp3]	That's too simple.
Będziesz musiał zaczekać.[sound:24044030015432917495400756366411069366519740333973225598266.mp3]	You'll have to wait.
Czy ktokolwiek wierzy ci?[sound:74560786730883241896770859107512043471693414351683860303375.mp3]	Can anyone believe you?
Mam dość tego życia.[sound:49441009962216491514095702334357076574258877407857121971746.mp3]	I'm tired of living this life.
Czy chcesz zagrać?[sound:53366310087068088474446159370504430125554324543990010761050.mp3]	Do you want to play?
Co robią sąsiedzi?[sound:83764706751681501548388661738641902219297184156083680715392.mp3]	What are the neighbors doing?
Możemy przetrwać wszystko.[sound:86162352899783471507435160025633154436080548734226108488207.mp3]	We can survive anything.
Dzięki Bogu.[sound:95139630571133358147851558423015797897804815092215986843120.mp3]	Thank God.
Panie przodem.[sound:21934195588311666642490270054520858875497060191972818641321.mp3]	Ladies first.
Nie mam usprawiedliwienia.[sound:50351005576819779963039522298121956451204512706115549027119.mp3]	I have no excuse.
Proszę pomóż, jeśli możesz.[sound:82855160355160905209037171772268629669382870550144894350345.mp3]	Please help if you can.
Podajcie mi swoje nazwiska.[sound:37199957842347296989294261760059751656084725593947155931206.mp3]	Tell me your names.
Podjąłem decyzję.[sound:72047452410444213739944427189620467228341838736799680871296.mp3]	I made my decision.
Pijesz whiskey?[sound:62789200125626039776511095141231199810221391316374990769776.mp3]	Do you drink whiskey?
Zdecydowaliśmy cię puścić.[sound:80525415693471167408230160263825491290350917205758421187294.mp3]	We've decided to let you go.
To jest doskonałe rozwiązanie.[sound:12300048308193974659864790266945864662145419140533746489060.mp3]	It's an excellent solution.
Wszystko zależy od tego.[sound:69890014299279646889048189504385128351282860686188063488301.mp3]	Everything depends on it.
To był sensowny interes.[sound:56474399442283981383587614734253185325952806846307682011756.mp3]	It was a reasonable deal.
Każdy kiedyś umrze.[sound:43675770271319775787883495731546755940070166060259913189654.mp3]	Everyone will die one day.
Niech ktoś coś powie.[sound:74223023751835686366695126272292247568995156748533185747168.mp3]	Somebody say something.
Tom potrzebował pracy.[sound:98297013492670821741996980873676264914450332348742351870525.mp3]	Tom needed work.
Możemy tego później potrzebować.[sound:57119863352178263665754712484239221781232003461768528752536.mp3]	We may need it later.
